1770469200000,102079000,102270000,102439000,101914000,7.06937558
1770469500000,102270000,102289000,102332000,102090000,5.87039961
1770469800000,102327000,102052000,102332000,102000000,1.91216346
1770470100000,102052000,102331000,102377000,102033000,4.97078343
1770470400000,102331000,102405000,102449000,102165000,2.18663486
1770470700000,102449000,102561000,102568000,102397000,3.64062648
1770471000000,102561000,102300000,102686000,102151000,4.92109466
1770471300000,102300000,101934000,102478000,101934000,3.15006683
1770471600000,101943000,101976000,102135000,101904000,2.78689705
1770471900000,102000000,102126000,102140000,101946000,2.76941865
1770472200000,102122000,102156000,102233000,102049000,2.50356274
1770472500000,102206000,102241000,102241000,102122000,1.19647146
1770472800000,102241000,102300000,102300000,102191000,0.47709393
1770473100000,102300000,102234000,102300000,102145000,1.78594226
1770473400000,102267000,102129000,102357000,102065000,3.41631965
1770473700000,102167000,102138000,102207000,101960000,2.80879722
1770474000000,102138000,102202000,102223000,102094000,1.37403405
1770474300000,102200000,102120000,102276000,102120000,1.5353168
1770474600000,102119000,102022000,102182000,102022000,0.8626594
1770474900000,102024000,101403000,102115000,101400000,5.04816212
1770475200000,101469000,101791000,101905000,101469000,2.70125409
1770475500000,101791000,101326000,101850000,101200000,3.40651745
1770475800000,101316000,101440000,101678000,101278000,1.41037682
1770476100000,101440000,101616000,101640000,101415000,1.73465158
1770476400000,101616000,102157000,102174000,101500000,4.35579165
1770476700000,102157000,102161000,102263000,102000000,4.56296182
1770477000000,102160000,102355000,102369000,101958000,3.46023475
1770477300000,102363000,102300000,102450000,102138000,1.48553876
1770477600000,102300000,102667000,102800000,102241000,6.25963688
1770477900000,102667000,102550000,102667000,102388000,2.19440433
1770478200000,102549000,102922000,103195000,102421000,7.24290112
1770478500000,102922000,102978000,103030000,102810000,2.58244476
1770478800000,102978000,102614000,102994000,102601000,3.13257993
1770479100000,102613000,102586000,102766000,102522000,2.08702302
1770479400000,102642000,102318000,102642000,102240000,6.02529085
1770479700000,102316000,102356000,102399000,102261000,1.17122482
1770480000000,102400000,102403000,102562000,102356000,3.01587822
1770480300000,102445000,102774000,103302000,102239000,31.73997803
1770480600000,102844000,102770000,103026000,102491000,22.17102807
1770480900000,102782000,102658000,103218000,102578000,8.7306637
1770481200000,102658000,102770000,102793000,102608000,2.85688275
1770481500000,102771000,102586000,102807000,102546000,1.77782897
1770481800000,102586000,102695000,102793000,102548000,1.30666674
1770482100000,102697000,102718000,102718000,102386000,2.78406542
1770482400000,102718000,102587000,102718000,102481000,1.28589513
1770482700000,102587000,102350000,102637000,102300000,1.45713543
1770483000000,102350000,102207000,102351000,102100000,2.58016439
1770483300000,102207000,102127000,102251000,101999000,3.93138104
1770483600000,102127000,102257000,102285000,102047000,2.5326542
1770483900000,102261000,101944000,102268000,101865000,2.28396588
1770484200000,101943000,101801000,101957000,101700000,1.71872273
1770484500000,101801000,101950000,101950000,101561000,2.16916067
1770484800000,101950000,102061000,102061000,101943000,1.24523164
1770485100000,102061000,102293000,102341000,102000000,1.25018913
1770485400000,102293000,102136000,102311000,102119000,0.78872971
1770485700000,102136000,102680000,102680000,102123000,2.34952777
1770486000000,102680000,102560000,102684000,102435000,0.90621399
1770486300000,102611000,102544000,102620000,102475000,0.41147961
1770486600000,102544000,102318000,102550000,102311000,1.10903736
1770486900000,102353000,102466000,102474000,102259000,0.90822867
1770487200000,102473000,102379000,102514000,102330000,0.76844073
1770487500000,102426000,102209000,102482000,102209000,0.69461344
1770487800000,102209000,102158000,102264000,102131000,0.42280312
1770488100000,102204000,102489000,102514000,102158000,0.61628503
1770488400000,102489000,102550000,102789000,102419000,1.19810544
1770488700000,102550000,102542000,102550000,102360000,0.9034373
1770489000000,102542000,102820000,102820000,102485000,0.8367502
1770489300000,102820000,102764000,102948000,102691000,1.11628211
1770489600000,102764000,102844000,102844000,102602000,0.35249771
1770489900000,102838000,103000000,103000000,102704000,1.34365901
1770490200000,103000000,102836000,103008000,102794000,0.78143028
1770490500000,102836000,102832000,102836000,102668000,1.244661
1770490800000,102832000,102779000,102845000,102655000,2.27840696
1770491100000,102779000,102662000,102886000,102648000,0.74675498
1770491400000,102662000,102663000,102666000,102500000,4.2130698
1770491700000,102650000,102661000,102668000,102579000,0.69071737
1770492000000,102668000,102820000,102827000,102623000,0.60057523
1770492300000,102827000,102725000,102827000,102699000,0.72498757
1770492600000,102725000,102642000,102725000,102535000,0.73959547
1770492900000,102642000,102768000,102802000,102588000,0.49167986
1770493200000,102768000,102653000,102775000,102644000,0.23145164
1770493500000,102651000,102778000,102820000,102637000,0.79849182
1770493800000,102778000,102712000,102793000,102666000,0.16416977
1770494100000,102707000,102646000,102721000,102543000,0.7313046
1770494400000,102584000,102690000,102690000,102538000,0.401842
1770494700000,102690000,102554000,102690000,102544000,0.24721898
1770495000000,102554000,102580000,102645000,102502000,0.62836436
1770495300000,102588000,102604000,102635000,102554000,0.05687318
1770495600000,102604000,102685000,102700000,102556000,0.29269071
1770495900000,102685000,102771000,102771000,102665000,0.59847977
1770496200000,102771000,102835000,102835000,102699000,0.7316441
1770496500000,102835000,102900000,102912000,102801000,0.69180834
1770496800000,102912000,102847000,102912000,102847000,0.35853464
1770497100000,102847000,102905000,102942000,102836000,0.88066867
1770497400000,102905000,102983000,103064000,102886000,1.26724401
1770497700000,102994000,102985000,102999000,102845000,2.36228618
1770498000000,102985000,102830000,103050000,102800000,0.75991457
1770498300000,102830000,102831000,102895000,102784000,0.1382834
1770498600000,102866000,102852000,102925000,102831000,0.23028365
1770498900000,102900000,102819000,102900000,102718000,0.76030017
1770499200000,102847000,102891000,102896000,102819000,0.15311338
1770499500000,102896000,102888000,102979000,102888000,1.54928016
1770499800000,102887000,103026000,103030000,102833000,0.54788208
1770500100000,103026000,102879000,103026000,102879000,1.17802775
1770500400000,102889000,102806000,102912000,102806000,0.38361639
1770500700000,102801000,102780000,102835000,102600000,1.55549016
1770501000000,102782000,102781000,102800000,102780000,0.18947329
1770501300000,102793000,102800000,102820000,102722000,0.98301901
1770501600000,102820000,102858000,102858000,102755000,0.40552617
1770501900000,102861000,103060000,103100000,102845000,1.0944668
1770502200000,103059000,102902000,103059000,102798000,2.46076734
1770502500000,102902000,102848000,102922000,102698000,1.83988071
1770502800000,102847000,102800000,102882000,102741000,0.43199145
1770503100000,102800000,102853000,102853000,102770000,1.71913124
1770503400000,102870000,102836000,102870000,102810000,0.6846385
1770503700000,102836000,102766000,102836000,102657000,2.98634546
1770504000000,102766000,102711000,102820000,102679000,0.51431978
1770504300000,102711000,102650000,102736000,102597000,1.99347031
1770504600000,102650000,102769000,102783000,102600000,1.0256168
1770504900000,102769000,102701000,102780000,102700000,0.72182384
1770505200000,102701000,102426000,102722000,102403000,2.73273759
1770505500000,102409000,102070000,102426000,101960000,5.40414436
1770505800000,102069000,102217000,102233000,102020000,2.23104309
1770506100000,102217000,101985000,102234000,101985000,5.89649915
1770506400000,101985000,101985000,101985000,101774000,2.55747506
1770506700000,101985000,102172000,102233000,101973000,1.55999964
1770507000000,102168000,102213000,102238000,102142000,1.06153619
1770507300000,102213000,102392000,102418000,102205000,3.0920415
1770507600000,102392000,102444000,102444000,102372000,2.10105073
1770507900000,102445000,102586000,102592000,102435000,1.20392658
1770508200000,102587000,102535000,102629000,102535000,2.98031502
1770508500000,102535000,102490000,102553000,102447000,1.45855057
1770508800000,102500000,102639000,102639000,102282000,1.72824837
1770509100000,102639000,102730000,102755000,102602000,3.72982288
1770509400000,102730000,102690000,102730000,102571000,1.91340524
1770509700000,102690000,102417000,102690000,102415000,2.30932374
1770510000000,102417000,102291000,102477000,102278000,1.61288715
1770510300000,102291000,102279000,102412000,102255000,1.38952762
1770510600000,102309000,102224000,102313000,102224000,1.4263863
1770510900000,102249000,102300000,102381000,102166000,2.84204417
1770511200000,102336000,102163000,102336000,102018000,2.91271201
1770511500000,102163000,102334000,102334000,102056000,3.25619799
1770511800000,102334000,102178000,102388000,102178000,2.44606395
1770512100000,102177000,102311000,102341000,102126000,4.29962217
1770512400000,102311000,102436000,102436000,102260000,2.0400898
1770512700000,102436000,102512000,102534000,102382000,1.88930432
1770513000000,102512000,102607000,102631000,102467000,1.86555923
1770513300000,102628000,102559000,102628000,102428000,0.9666416
1770513600000,102559000,102359000,102559000,102359000,2.18124519
1770513900000,102400000,102291000,102401000,102290000,1.15691415
1770514200000,102300000,102445000,102481000,102286000,0.92953465
1770514500000,102471000,102643000,102645000,102445000,1.83690147
1770514800000,102643000,102587000,102645000,102527000,3.21845969
1770515100000,102587000,102561000,102678000,102554000,2.09914569
1770515400000,102567000,102747000,102811000,102554000,1.58392204
1770515700000,102747000,102664000,102747000,102601000,2.83987524
1770516000000,102664000,102538000,102741000,102500000,5.06487867
1770516300000,102538000,102741000,102748000,102524000,1.77715556
1770516600000,102681000,102725000,102773000,102614000,1.96693385
1770516900000,102733000,102779000,102779000,102656000,3.04524094
1770517200000,102779000,103039000,103080000,102778000,5.69698974
1770517500000,103039000,102849000,103039000,102770000,3.5989332
1770517800000,102850000,102731000,102987000,102724000,1.54944023
1770518100000,102731000,102645000,102732000,102578000,1.7405197
1770518400000,102645000,102640000,102645000,102570000,0.68767798
1770518700000,102640000,102633000,102687000,102561000,2.67311144
1770519000000,102687000,102541000,102732000,102500000,1.88544217
1770519300000,102545000,102705000,102731000,102500000,0.41579227
1770519600000,102731000,102655000,102816000,102655000,1.45120653
1770519900000,102692000,102573000,102730000,102569000,1.04453913
1770520200000,102642000,102617000,102680000,102528000,0.83635228
1770520500000,102620000,102560000,102620000,102560000,0.23880908
1770520800000,102560000,102700000,102803000,102560000,1.88412131
1770521100000,102790000,102730000,102801000,102700000,0.9018048
1770521400000,102730000,102793000,102793000,102654000,1.13030994
1770521700000,102793000,102646000,102793000,102646000,0.96928396
1770522000000,102732000,102615000,102733000,102615000,0.64257106
1770522300000,102615000,102568000,102674000,102568000,2.25276928
1770522600000,102584000,102530000,102584000,102520000,3.92728363
1770522900000,102529000,102474000,102530000,102400000,6.88829279
1770523200000,102474000,102440000,102476000,102409000,0.62932592
1770523500000,102440000,102526000,102530000,102439000,0.65423523
1770523800000,102526000,102413000,102526000,102413000,3.50095398
1770524100000,102439000,102439000,102442000,102281000,6.6150628
1770524400000,102439000,102600000,102600000,102413000,1.88332793
1770524700000,102600000,102530000,102644000,102530000,0.78559841
1770525000000,102557000,102542000,102563000,102530000,0.89218238
1770525300000,102541000,102560000,102562000,102421000,1.57286668
1770525600000,102562000,102513000,102600000,102513000,0.30707383
1770525900000,102552000,102513000,102552000,102431000,0.71872057
1770526200000,102513000,102513000,102513000,102475000,2.74684866
1770526500000,102513000,102587000,102587000,102489000,1.85757876
1770526800000,102597000,102524000,102608000,102489000,0.37324094
1770527100000,102524000,102574000,102587000,102498000,0.54804449
1770527400000,102574000,102702000,102702000,102551000,1.35229252
1770527700000,102702000,102690000,102717000,102672000,0.48565803
1770528000000,102690000,102546000,102690000,102510000,0.84768274
1770528300000,102546000,102546000,102597000,102508000,0.60923193
1770528600000,102564000,102531000,102564000,102500000,1.03969696
1770528900000,102531000,102540000,102541000,102461000,0.85112105
1770529200000,102540000,102402000,102540000,102400000,0.66467495
1770529500000,102434000,102482000,102519000,102402000,0.52384736
1770529800000,102516000,102424000,102516000,102405000,0.45172696
1770530100000,102431000,102454000,102476000,102423000,0.37218004
1770530400000,102454000,102377000,102514000,102375000,3.91669396
